394913	1025299	cantonesespoken	CC BY 4.0	
395074	1025300	cantonesespoken	CC BY 4.0	
395197	1025301	cantonesespoken	CC BY 4.0	
395205	1025302	cantonesespoken	CC BY 4.0	
395801	1042288	cantonesespoken	CC BY 4.0	
395907	1025303	cantonesespoken	CC BY 4.0	
396382	1007627	cantonesespoken	CC BY 4.0	
396397	1025304	cantonesespoken	CC BY 4.0	
396402	994349	cantonesespoken	CC BY 4.0	
397004	1025305	cantonesespoken	CC BY 4.0	
397070	994350	cantonesespoken	CC BY 4.0	
400070	1025306	cantonesespoken	CC BY 4.0	
400072	1025307	cantonesespoken	CC BY 4.0	
400377	990485	cantonesespoken	CC BY 4.0	
400437	1038684	cantonesespoken	CC BY 4.0	
400451	994351	cantonesespoken	CC BY 4.0	
400469	990486	cantonesespoken	CC BY 4.0	
400478	1025308	cantonesespoken	CC BY 4.0	
400813	994352	cantonesespoken	CC BY 4.0	
401146	1036635	cantonesespoken	CC BY 4.0	
401658	1007628	cantonesespoken	CC BY 4.0	
401693	1025309	cantonesespoken	CC BY 4.0	
401733	1038685	cantonesespoken	CC BY 4.0	
401744	1038686	cantonesespoken	CC BY 4.0	
402144	1025310	cantonesespoken	CC BY 4.0	
402164	1025311	cantonesespoken	CC BY 4.0	
402197	994353	cantonesespoken	CC BY 4.0	
402221	1025312	cantonesespoken	CC BY 4.0	
402229	1042310	cantonesespoken	CC BY 4.0	
402232	1025313	cantonesespoken	CC BY 4.0	
402291	1025314	cantonesespoken	CC BY 4.0	
402511	1025315	cantonesespoken	CC BY 4.0	
402832	1025316	cantonesespoken	CC BY 4.0	
402878	990487	cantonesespoken	CC BY 4.0	
402892	1042251	cantonesespoken	CC BY 4.0	
402944	1038687	cantonesespoken	CC BY 4.0	
402957	1025317	cantonesespoken	CC BY 4.0	
402959	1038688	cantonesespoken	CC BY 4.0	
402965	1007629	cantonesespoken	CC BY 4.0	
402980	1007630	cantonesespoken	CC BY 4.0	
402985	1036636	cantonesespoken	CC BY 4.0	
402988	1025318	cantonesespoken	CC BY 4.0	
402996	1042252	cantonesespoken	CC BY 4.0	
403328	1025319	cantonesespoken	CC BY 4.0	
403347	1038689	cantonesespoken	CC BY 4.0	
403353	1042353	cantonesespoken	CC BY 4.0	
403423	1042309	cantonesespoken	CC BY 4.0	
403436	1042284	cantonesespoken	CC BY 4.0	
403456	1025320	cantonesespoken	CC BY 4.0	
403461	994354	cantonesespoken	CC BY 4.0	
403463	990488	cantonesespoken	CC BY 4.0	
403506	1025321	cantonesespoken	CC BY 4.0	
403576	1007631	cantonesespoken	CC BY 4.0	
403581	1025322	cantonesespoken	CC BY 4.0	
403759	1025323	cantonesespoken	CC BY 4.0	
403765	1036637	cantonesespoken	CC BY 4.0	
403771	1025324	cantonesespoken	CC BY 4.0	
403873	1025325	cantonesespoken	CC BY 4.0	
405382	1007632	cantonesespoken	CC BY 4.0	
405386	1038690	cantonesespoken	CC BY 4.0	
406422	1007633	cantonesespoken	CC BY 4.0	
406469	1042308	cantonesespoken	CC BY 4.0	
406543	990489	cantonesespoken	CC BY 4.0	
406620	1042320	cantonesespoken	CC BY 4.0	
408444	1038691	cantonesespoken	CC BY 4.0	
410567	1042356	cantonesespoken	CC BY 4.0	
410573	1038692	cantonesespoken	CC BY 4.0	
410656	1025326	cantonesespoken	CC BY 4.0	
410658	1042355	cantonesespoken	CC BY 4.0	
410690	1025327	cantonesespoken	CC BY 4.0	
410734	1025328	cantonesespoken	CC BY 4.0	
410815	1007634	cantonesespoken	CC BY 4.0	
414853	1038693	cantonesespoken	CC BY 4.0	
415734	1025329	cantonesespoken	CC BY 4.0	
415943	1038694	cantonesespoken	CC BY 4.0	
417763	1036638	cantonesespoken	CC BY 4.0	
417776	1025330	cantonesespoken	CC BY 4.0	
417777	1036639	cantonesespoken	CC BY 4.0	
417779	1025331	cantonesespoken	CC BY 4.0	
417780	990490	cantonesespoken	CC BY 4.0	
417783	1025332	cantonesespoken	CC BY 4.0	
417797	1036640	cantonesespoken	CC BY 4.0	
417798	996765	cantonesespoken	CC BY 4.0	
418562	1042259	cantonesespoken	CC BY 4.0	
419248	1042238	cantonesespoken	CC BY 4.0	
419261	1025333	cantonesespoken	CC BY 4.0	
419270	1042248	cantonesespoken	CC BY 4.0	
419272	1025334	cantonesespoken	CC BY 4.0	
419695	1025335	cantonesespoken	CC BY 4.0	
421779	1042281	cantonesespoken	CC BY 4.0	
421820	996766	cantonesespoken	CC BY 4.0	
421838	996767	cantonesespoken	CC BY 4.0	
421844	1036641	cantonesespoken	CC BY 4.0	
421892	1038695	cantonesespoken	CC BY 4.0	
421983	1025336	cantonesespoken	CC BY 4.0	
422013	1025337	cantonesespoken	CC BY 4.0	
422022	1042278	cantonesespoken	CC BY 4.0	
422030	1025338	cantonesespoken	CC BY 4.0	
422038	1042254	cantonesespoken	CC BY 4.0	
422040	1036642	cantonesespoken	CC BY 4.0	
422052	1036643	cantonesespoken	CC BY 4.0	
422964	990491	cantonesespoken	CC BY 4.0	
422967	1042285	cantonesespoken	CC BY 4.0	
422969	1042297	cantonesespoken	CC BY 4.0	
422973	1025339	cantonesespoken	CC BY 4.0	
422977	990492	cantonesespoken	CC BY 4.0	
422983	1042319	cantonesespoken	CC BY 4.0	
423187	1038696	cantonesespoken	CC BY 4.0	
423648	1025340	cantonesespoken	CC BY 4.0	
423887	1038697	cantonesespoken	CC BY 4.0	
423898	1007635	cantonesespoken	CC BY 4.0	
423904	1025341	cantonesespoken	CC BY 4.0	
423911	1042345	cantonesespoken	CC BY 4.0	
424886	1042324	cantonesespoken	CC BY 4.0	
424890	1038698	cantonesespoken	CC BY 4.0	
424965	1038699	cantonesespoken	CC BY 4.0	
425934	1042312	cantonesespoken	CC BY 4.0	
425935	996768	cantonesespoken	CC BY 4.0	
426242	1038700	cantonesespoken	CC BY 4.0	
426244	1042318	cantonesespoken	CC BY 4.0	
426247	1038701	cantonesespoken	CC BY 4.0	
426745	1025342	cantonesespoken	CC BY 4.0	
430241	1025343	cantonesespoken	CC BY 4.0	
430433	1025344	cantonesespoken	CC BY 4.0	
431508	1025345	cantonesespoken	CC BY 4.0	
431587	1042265	cantonesespoken	CC BY 4.0	
432362	1025346	cantonesespoken	CC BY 4.0	
433476	1025347	cantonesespoken	CC BY 4.0	
433506	1025348	cantonesespoken	CC BY 4.0	
433553	1007636	cantonesespoken	CC BY 4.0	
433710	996769	cantonesespoken	CC BY 4.0	
433887	1025349	cantonesespoken	CC BY 4.0	
433931	996770	cantonesespoken	CC BY 4.0	
435246	1042289	cantonesespoken	CC BY 4.0	
435712	1038702	cantonesespoken	CC BY 4.0	
436026	996771	cantonesespoken	CC BY 4.0	
437750	990493	cantonesespoken	CC BY 4.0	
437752	996772	cantonesespoken	CC BY 4.0	
452360	990494	cantonesespoken	CC BY 4.0	
452504	1025350	cantonesespoken	CC BY 4.0	
454805	996773	cantonesespoken	CC BY 4.0	
454806	1025351	cantonesespoken	CC BY 4.0	
457562	1042268	cantonesespoken	CC BY 4.0	
457585	1025352	cantonesespoken	CC BY 4.0	
457590	1025353	cantonesespoken	CC BY 4.0	
457692	1025354	cantonesespoken	CC BY 4.0	
458164	1038703	cantonesespoken	CC BY 4.0	
458768	1038704	cantonesespoken	CC BY 4.0	
458804	1007637	cantonesespoken	CC BY 4.0	
458812	1025355	cantonesespoken	CC BY 4.0	
458853	1036644	cantonesespoken	CC BY 4.0	
459347	1025356	cantonesespoken	CC BY 4.0	
459352	1042290	cantonesespoken	CC BY 4.0	
459356	990495	cantonesespoken	CC BY 4.0	
459760	1025357	cantonesespoken	CC BY 4.0	
459772	1025358	cantonesespoken	CC BY 4.0	
459923	996774	cantonesespoken	CC BY 4.0	
460482	1038705	cantonesespoken	CC BY 4.0	
460646	990496	cantonesespoken	CC BY 4.0	
461507	1042314	cantonesespoken	CC BY 4.0	
461592	996775	cantonesespoken	CC BY 4.0	
461604	990497	cantonesespoken	CC BY 4.0	
461620	1025359	cantonesespoken	CC BY 4.0	
461621	1025360	cantonesespoken	CC BY 4.0	
461637	1042316	cantonesespoken	CC BY 4.0	
466237	1007638	cantonesespoken	CC BY 4.0	
466373	990498	cantonesespoken	CC BY 4.0	
466418	1007639	cantonesespoken	CC BY 4.0	
469122	1042341	cantonesespoken	CC BY 4.0	
469279	1025361	cantonesespoken	CC BY 4.0	
469463	1025362	cantonesespoken	CC BY 4.0	
470244	990499	cantonesespoken	CC BY 4.0	
470277	1025363	cantonesespoken	CC BY 4.0	
470279	1042299	cantonesespoken	CC BY 4.0	
470462	1038706	cantonesespoken	CC BY 4.0	
470837	1007640	cantonesespoken	CC BY 4.0	
470887	1007641	cantonesespoken	CC BY 4.0	
470960	1025364	cantonesespoken	CC BY 4.0	
471521	1025365	cantonesespoken	CC BY 4.0	
472117	1042311	cantonesespoken	CC BY 4.0	
472127	996776	cantonesespoken	CC BY 4.0	
472591	1025366	cantonesespoken	CC BY 4.0	
472598	1038707	cantonesespoken	CC BY 4.0	
472632	996777	cantonesespoken	CC BY 4.0	
472854	1025367	cantonesespoken	CC BY 4.0	
472917	1007642	cantonesespoken	CC BY 4.0	
472919	1042348	cantonesespoken	CC BY 4.0	
472952	1042271	cantonesespoken	CC BY 4.0	
475391	990500	cantonesespoken	CC BY 4.0	
478169	996778	cantonesespoken	CC BY 4.0	
480811	1025368	cantonesespoken	CC BY 4.0	
480915	1042322	cantonesespoken	CC BY 4.0	
481460	1025369	cantonesespoken	CC BY 4.0	
481564	1025370	cantonesespoken	CC BY 4.0	
486552	996779	cantonesespoken	CC BY 4.0	
486580	1025371	cantonesespoken	CC BY 4.0	
487477	1042343	cantonesespoken	CC BY 4.0	
489158	996780	cantonesespoken	CC BY 4.0	
492206	1025372	cantonesespoken	CC BY 4.0	
492892	1038708	cantonesespoken	CC BY 4.0	
492975	996781	cantonesespoken	CC BY 4.0	
499505	1025373	cantonesespoken	CC BY 4.0	
502767	1025374	cantonesespoken	CC BY 4.0	
502830	1025375	cantonesespoken	CC BY 4.0	
503193	1025376	cantonesespoken	CC BY 4.0	
506841	1036645	cantonesespoken	CC BY 4.0	
506852	1025377	cantonesespoken	CC BY 4.0	
506861	1025378	cantonesespoken	CC BY 4.0	
510688	1025379	cantonesespoken	CC BY 4.0	
510833	1038709	cantonesespoken	CC BY 4.0	
512191	1007643	cantonesespoken	CC BY 4.0	
519024	1007644	cantonesespoken	CC BY 4.0	
519055	1036646	cantonesespoken	CC BY 4.0	
519159	996782	cantonesespoken	CC BY 4.0	
520654	996783	cantonesespoken	CC BY 4.0	
522220	1025380	cantonesespoken	CC BY 4.0	
522222	1042334	cantonesespoken	CC BY 4.0	
522224	996784	cantonesespoken	CC BY 4.0	
522238	1025381	cantonesespoken	CC BY 4.0	
523841	990501	cantonesespoken	CC BY 4.0	
523928	1036647	cantonesespoken	CC BY 4.0	
523973	1042272	cantonesespoken	CC BY 4.0	
526397	1025382	cantonesespoken	CC BY 4.0	
527894	1025383	cantonesespoken	CC BY 4.0	
527905	1025384	cantonesespoken	CC BY 4.0	
528429	1042258	cantonesespoken	CC BY 4.0	
528571	996785	cantonesespoken	CC BY 4.0	
528590	1036648	cantonesespoken	CC BY 4.0	
530734	1038710	cantonesespoken	CC BY 4.0	
530776	1042267	cantonesespoken	CC BY 4.0	
530780	1025385	cantonesespoken	CC BY 4.0	
530792	1025386	cantonesespoken	CC BY 4.0	
530861	1038711	cantonesespoken	CC BY 4.0	
532187	1025387	cantonesespoken	CC BY 4.0	
532216	1038712	cantonesespoken	CC BY 4.0	
532488	1025388	cantonesespoken	CC BY 4.0	
533755	1007645	cantonesespoken	CC BY 4.0	
534148	1025389	cantonesespoken	CC BY 4.0	
534265	1042291	cantonesespoken	CC BY 4.0	
534268	1025390	cantonesespoken	CC BY 4.0	
535785	1042277	cantonesespoken	CC BY 4.0	
535791	1025391	cantonesespoken	CC BY 4.0	
537328	1038713	cantonesespoken	CC BY 4.0	
537361	1042262	cantonesespoken	CC BY 4.0	
542544	1025392	cantonesespoken	CC BY 4.0	
542567	1025393	cantonesespoken	CC BY 4.0	
542607	1042235	cantonesespoken	CC BY 4.0	
546648	1007646	cantonesespoken	CC BY 4.0	
546754	996786	cantonesespoken	CC BY 4.0	
546759	1007647	cantonesespoken	CC BY 4.0	
546766	1025394	cantonesespoken	CC BY 4.0	
550774	1007648	cantonesespoken	CC BY 4.0	
550893	1036649	cantonesespoken	CC BY 4.0	
552860	1042236	cantonesespoken	CC BY 4.0	
552908	1025395	cantonesespoken	CC BY 4.0	
554493	1025396	cantonesespoken	CC BY 4.0	
554586	1025397	cantonesespoken	CC BY 4.0	
554628	1025398	cantonesespoken	CC BY 4.0	
554629	1025399	cantonesespoken	CC BY 4.0	
554634	1007649	cantonesespoken	CC BY 4.0	
557286	1025400	cantonesespoken	CC BY 4.0	
557288	1025401	cantonesespoken	CC BY 4.0	
562108	1042242	cantonesespoken	CC BY 4.0	
562109	996787	cantonesespoken	CC BY 4.0	
562131	1007650	cantonesespoken	CC BY 4.0	
569720	1042292	cantonesespoken	CC BY 4.0	
575550	1036650	cantonesespoken	CC BY 4.0	
579879	1038714	cantonesespoken	CC BY 4.0	
579910	1025402	cantonesespoken	CC BY 4.0	
579911	1025403	cantonesespoken	CC BY 4.0	
583777	990502	cantonesespoken	CC BY 4.0	
583783	1042266	cantonesespoken	CC BY 4.0	
587384	1025404	cantonesespoken	CC BY 4.0	
590093	1025405	cantonesespoken	CC BY 4.0	
590098	1042240	cantonesespoken	CC BY 4.0	
593082	1025406	cantonesespoken	CC BY 4.0	
593133	996788	cantonesespoken	CC BY 4.0	
593156	1007651	cantonesespoken	CC BY 4.0	
593208	1025407	cantonesespoken	CC BY 4.0	
595048	1025408	cantonesespoken	CC BY 4.0	
595090	1007652	cantonesespoken	CC BY 4.0	
598143	1042303	cantonesespoken	CC BY 4.0	
599671	1025409	cantonesespoken	CC BY 4.0	
604174	996789	cantonesespoken	CC BY 4.0	
605944	1038715	cantonesespoken	CC BY 4.0	
605960	1025410	cantonesespoken	CC BY 4.0	
605966	1042295	cantonesespoken	CC BY 4.0	
605968	1042317	cantonesespoken	CC BY 4.0	
605985	1036651	cantonesespoken	CC BY 4.0	
610523	1007653	cantonesespoken	CC BY 4.0	
611602	996790	cantonesespoken	CC BY 4.0	
611942	1042263	cantonesespoken	CC BY 4.0	
611953	1025411	cantonesespoken	CC BY 4.0	
612002	1007654	cantonesespoken	CC BY 4.0	
612060	1042350	cantonesespoken	CC BY 4.0	
616033	1042329	cantonesespoken	CC BY 4.0	
616054	1025412	cantonesespoken	CC BY 4.0	
616138	1036652	cantonesespoken	CC BY 4.0	
616140	1025413	cantonesespoken	CC BY 4.0	
616213	1025414	cantonesespoken	CC BY 4.0	
616222	1042338	cantonesespoken	CC BY 4.0	
616224	1025415	cantonesespoken	CC BY 4.0	
616234	1025416	cantonesespoken	CC BY 4.0	
616235	1025417	cantonesespoken	CC BY 4.0	
616306	1038716	cantonesespoken	CC BY 4.0	
616333	1036653	cantonesespoken	CC BY 4.0	
616360	996791	cantonesespoken	CC BY 4.0	
616859	1007655	cantonesespoken	CC BY 4.0	
616901	1038717	cantonesespoken	CC BY 4.0	
616983	1025418	cantonesespoken	CC BY 4.0	
617113	1025419	cantonesespoken	CC BY 4.0	
617499	996792	cantonesespoken	CC BY 4.0	
617604	1007656	cantonesespoken	CC BY 4.0	
617638	1038718	cantonesespoken	CC BY 4.0	
617699	996793	cantonesespoken	CC BY 4.0	
618037	1025420	cantonesespoken	CC BY 4.0	
618309	1042230	cantonesespoken	CC BY 4.0	
619458	1042244	cantonesespoken	CC BY 4.0	
619478	1025421	cantonesespoken	CC BY 4.0	
619536	1038719	cantonesespoken	CC BY 4.0	
633881	1036654	cantonesespoken	CC BY 4.0	
634055	1042330	cantonesespoken	CC BY 4.0	
635051	1025422	cantonesespoken	CC BY 4.0	
642564	1038720	cantonesespoken	CC BY 4.0	
642846	1007657	cantonesespoken	CC BY 4.0	
660571	1036655	cantonesespoken	CC BY 4.0	
661173	1038721	cantonesespoken	CC BY 4.0	
661182	996794	cantonesespoken	CC BY 4.0	
662793	1042326	cantonesespoken	CC BY 4.0	
662795	1025423	cantonesespoken	CC BY 4.0	
662796	1025424	cantonesespoken	CC BY 4.0	
664506	1038722	cantonesespoken	CC BY 4.0	
664514	1042250	cantonesespoken	CC BY 4.0	
664552	1038723	cantonesespoken	CC BY 4.0	
664991	1042270	cantonesespoken	CC BY 4.0	
665006	1025425	cantonesespoken	CC BY 4.0	
669086	996795	cantonesespoken	CC BY 4.0	
670637	1038724	cantonesespoken	CC BY 4.0	
672334	1025426	cantonesespoken	CC BY 4.0	
672773	1025427	cantonesespoken	CC BY 4.0	
672805	1042347	cantonesespoken	CC BY 4.0	
672815	1025428	cantonesespoken	CC BY 4.0	
672822	996796	cantonesespoken	CC BY 4.0	
678112	1038725	cantonesespoken	CC BY 4.0	
678185	1042283	cantonesespoken	CC BY 4.0	
683030	1036656	cantonesespoken	CC BY 4.0	
683034	1038726	cantonesespoken	CC BY 4.0	
683062	1038727	cantonesespoken	CC BY 4.0	
683094	1025429	cantonesespoken	CC BY 4.0	
684855	1038728	cantonesespoken	CC BY 4.0	
686448	1025430	cantonesespoken	CC BY 4.0	
688257	1038729	cantonesespoken	CC BY 4.0	
689764	1038730	cantonesespoken	CC BY 4.0	
692001	990503	cantonesespoken	CC BY 4.0	
692049	1025431	cantonesespoken	CC BY 4.0	
692053	1042293	cantonesespoken	CC BY 4.0	
692058	1007658	cantonesespoken	CC BY 4.0	
692874	996797	cantonesespoken	CC BY 4.0	
692881	1007659	cantonesespoken	CC BY 4.0	
700946	1025432	cantonesespoken	CC BY 4.0	
708524	1042349	cantonesespoken	CC BY 4.0	
708707	1025433	cantonesespoken	CC BY 4.0	
716710	1036657	cantonesespoken	CC BY 4.0	
750611	1025434	cantonesespoken	CC BY 4.0	
750741	1000348	cantonesespoken	CC BY 4.0	
750743	1007660	cantonesespoken	CC BY 4.0	
750751	1025435	cantonesespoken	CC BY 4.0	
750772	1036658	cantonesespoken	CC BY 4.0	
750789	1007661	cantonesespoken	CC BY 4.0	
750823	1025436	cantonesespoken	CC BY 4.0	
750841	1000349	cantonesespoken	CC BY 4.0	
750845	1000350	cantonesespoken	CC BY 4.0	
750851	1036659	cantonesespoken	CC BY 4.0	
750852	1000351	cantonesespoken	CC BY 4.0	
750860	1036660	cantonesespoken	CC BY 4.0	
750864	1036661	cantonesespoken	CC BY 4.0	
750880	1000352	cantonesespoken	CC BY 4.0	
750891	1000353	cantonesespoken	CC BY 4.0	
750895	1000354	cantonesespoken	CC BY 4.0	
750907	1036662	cantonesespoken	CC BY 4.0	
750908	1025437	cantonesespoken	CC BY 4.0	
750927	1036663	cantonesespoken	CC BY 4.0	
750930	1000355	cantonesespoken	CC BY 4.0	
750932	1036664	cantonesespoken	CC BY 4.0	
757756	1000356	cantonesespoken	CC BY 4.0	
758507	1042296	cantonesespoken	CC BY 4.0	
758620	1007662	cantonesespoken	CC BY 4.0	
759695	1007663	cantonesespoken	CC BY 4.0	
759698	1000357	cantonesespoken	CC BY 4.0	
759700	1000358	cantonesespoken	CC BY 4.0	
759703	1007664	cantonesespoken	CC BY 4.0	
759740	1025438	cantonesespoken	CC BY 4.0	
762026	1038731	cantonesespoken	CC BY 4.0	
762027	1042354	cantonesespoken	CC BY 4.0	
762034	1038732	cantonesespoken	CC BY 4.0	
763082	996798	cantonesespoken	CC BY 4.0	
764036	1038733	cantonesespoken	CC BY 4.0	
764054	1038734	cantonesespoken	CC BY 4.0	
764057	1025439	cantonesespoken	CC BY 4.0	
772435	1007665	cantonesespoken	CC BY 4.0	
772525	1025440	cantonesespoken	CC BY 4.0	
774119	1025441	cantonesespoken	CC BY 4.0	
779848	1025442	cantonesespoken	CC BY 4.0	
779850	990504	cantonesespoken	CC BY 4.0	
779895	1038735	cantonesespoken	CC BY 4.0	
780360	1025443	cantonesespoken	CC BY 4.0	
784392	1007666	cantonesespoken	CC BY 4.0	
784397	1000359	cantonesespoken	CC BY 4.0	
784404	1000360	cantonesespoken	CC BY 4.0	
784407	1025444	cantonesespoken	CC BY 4.0	
784411	1036665	cantonesespoken	CC BY 4.0	
784417	1000361	cantonesespoken	CC BY 4.0	
787359	1025445	cantonesespoken	CC BY 4.0	
787388	1036666	cantonesespoken	CC BY 4.0	
787546	1025446	cantonesespoken	CC BY 4.0	
791301	1025447	cantonesespoken	CC BY 4.0	
793804	1025448	cantonesespoken	CC BY 4.0	
793852	1025449	cantonesespoken	CC BY 4.0	
793866	1042274	cantonesespoken	CC BY 4.0	
795368	1025450	cantonesespoken	CC BY 4.0	
795404	990505	cantonesespoken	CC BY 4.0	
795411	996799	cantonesespoken	CC BY 4.0	
820257	1000362	cantonesespoken	CC BY 4.0	
821424	1025451	cantonesespoken	CC BY 4.0	
821444	990506	cantonesespoken	CC BY 4.0	
821446	1038736	cantonesespoken	CC BY 4.0	
829552	1036667	cantonesespoken	CC BY 4.0	
837960	1042331	cantonesespoken	CC BY 4.0	
840673	996800	cantonesespoken	CC BY 4.0	
840818	1025452	cantonesespoken	CC BY 4.0	
840827	1038737	cantonesespoken	CC BY 4.0	
840850	990507	cantonesespoken	CC BY 4.0	
840853	1038738	cantonesespoken	CC BY 4.0	
840856	1036668	cantonesespoken	CC BY 4.0	
843825	996801	cantonesespoken	CC BY 4.0	
843872	1025453	cantonesespoken	CC BY 4.0	
851650	1025454	cantonesespoken	CC BY 4.0	
851661	1025455	cantonesespoken	CC BY 4.0	
851664	1042325	cantonesespoken	CC BY 4.0	
851668	996802	cantonesespoken	CC BY 4.0	
851679	1042276	cantonesespoken	CC BY 4.0	
855946	1025456	cantonesespoken	CC BY 4.0	
857738	1042247	cantonesespoken	CC BY 4.0	
857747	1025457	cantonesespoken	CC BY 4.0	
857752	1025458	cantonesespoken	CC BY 4.0	
857827	1025459	cantonesespoken	CC BY 4.0	
866857	1042333	cantonesespoken	CC BY 4.0	
868343	1042351	cantonesespoken	CC BY 4.0	
868379	1036669	cantonesespoken	CC BY 4.0	
878760	1025460	cantonesespoken	CC BY 4.0	
878769	1036670	cantonesespoken	CC BY 4.0	
903166	1042279	cantonesespoken	CC BY 4.0	
903171	1007667	cantonesespoken	CC BY 4.0	
924636	1038739	cantonesespoken	CC BY 4.0	
973645	1007668	cantonesespoken	CC BY 4.0	
973650	1025461	cantonesespoken	CC BY 4.0	
973651	1025462	cantonesespoken	CC BY 4.0	
973655	1025463	cantonesespoken	CC BY 4.0	
973661	1025464	cantonesespoken	CC BY 4.0	
984834	996803	cantonesespoken	CC BY 4.0	
1016746	1025465	cantonesespoken	CC BY 4.0	
1030369	1038740	cantonesespoken	CC BY 4.0	
1039973	1007669	cantonesespoken	CC BY 4.0	
1068845	1038741	cantonesespoken	CC BY 4.0	
1068949	1038742	cantonesespoken	CC BY 4.0	
1069089	1038743	cantonesespoken	CC BY 4.0	
1069212	1042255	cantonesespoken	CC BY 4.0	
1069214	1038744	cantonesespoken	CC BY 4.0	
1069223	1038745	cantonesespoken	CC BY 4.0	
1069249	1038746	cantonesespoken	CC BY 4.0	
1069521	1042298	cantonesespoken	CC BY 4.0	
1069543	1038747	cantonesespoken	CC BY 4.0	
1069549	1038748	cantonesespoken	CC BY 4.0	
1070494	1038749	cantonesespoken	CC BY 4.0	
1070496	1038750	cantonesespoken	CC BY 4.0	
1070710	1042264	cantonesespoken	CC BY 4.0	
1071620	1038751	cantonesespoken	CC BY 4.0	
1071664	1038752	cantonesespoken	CC BY 4.0	
1074100	1038753	cantonesespoken	CC BY 4.0	
1074101	1038754	cantonesespoken	CC BY 4.0	
1079301	1038755	cantonesespoken	CC BY 4.0	
1079314	1038756	cantonesespoken	CC BY 4.0	
1080805	1038757	cantonesespoken	CC BY 4.0	
1080945	1038758	cantonesespoken	CC BY 4.0	
1081081	1038759	cantonesespoken	CC BY 4.0	
